"","word","freq"
"9538","thevoice",130
"9539","they",55683
"9540","they'd",475
"9541","they'll",968
"9542","they're",5037
"9543","they've",1104
"9544","theyre",57
"9545","thick",499
"9546","thief",98
"9547","thieves",91
"9548","thin",566
"9549","thing",9636
"9550","things",10696
"9551","thingsaboutme",118
"9552","think",23617
"9553","thinkin",103
"9554","thinking",4060
"9555","thinks",1369
"9556","third",4845
"9557","thirds",185
"9558","thirsty",188
"9559","thirty",152
"9560","this",85692
"9561","thnx",182
"9562","tho",1560
"9563","thomas",1689
"9564","thompson",626
"9565","thor",145
"9566","thornton",85
"9567","thorough",133
"9568","thoroughly",204
"9569","those",15149
"9570","thou",91
"9571","though",8288
"9572","thought",7034
"9573","thoughtful",198
"9574","thoughts",1502
"9575","thousand",415
"9576","thousands",1155
"9577","thread",141
"9578","threat",713
"9579","threaten",131
"9580","threatened",397
"9581","threatening",407
"9582","threats",280
"9583","three",13479
"9584","threshold",68
"9585","threw",895
"9586","thrilled",387
"9587","thrilling",17
"9588","thrive",109
"9589","thriving",65
"9590","throat",347
"9591","thrones",155
"9592","through",12682
"9593","throughout",1507
"9594","throw",1747
"9595","throwing",753
"9596","thrown",505
"9597","throws",508
"9598","thru",770
"9599","tht",395
"9600","thumb",162
"9601","thumbs",209
"9602","thunder",651
"9603","thurs",253
"9604","thursday",5167
"9605","thursday's",243
"9606","thursdays",182
"9607","thus",486
"9608","thx",1605
"9609","ticket",1556
"9610","tickets",2982
"9611","tide",189
"9612","tie",897
"9613","tied",1030
"9614","tier",172
"9615","ties",434
"9616","tiffany",62
"9617","tiger",496
"9618","tigers",720
"9619","tight",987
"9620","til",1056
"9621","tile",81
"9622","till",1751
"9623","tim",1235
"9624","timbers",545
"9625","time",40203
"9626","timed",55
"9627","timeline",410
"9628","timely",99
"9629","times",7040
"9630","timetable",35
"9631","timing",422
"9632","timothy",179
"9633","tina",140
"9634","tiny",727
"9635","tip",1463
"9636","tips",971
"9637","tire",213
"9638","tired",2401
"9639","tires",186
"9640","tissue",204
"9641","titanic",400
"9642","titans",182
"9643","title",1929
"9644","titled",213
"9645","titles",408
"9646","tix",513
"9647","tmrw",173
"9648","tnt",125
"9649","toast",330
"9650","toasted",137
"9651","tobacco",243
"9652","today",26452
"9653","today's",1552
"9654","todays",108
"9655","todd",438
"9656","toddler",114
"9657","toe",253
"9658","toes",191
"9659","tofu",66
"9660","together",4933
"9661","toilet",311
"9662","tokyo",200
"9663","told",7979
"9664","toledo",175
"9665","tolerance",97
"9666","toll",413
"9667","tom",1812
"9668","tomato",404
"9669","tomatoes",351
"9670","tommy",262
"9671","tomorrow",9023
"9672","tomorrow's",234
"9673","tomorrows",53
"9674","ton",412
"9675","tone",420
"9676","tones",54
"9677","tongue",321
"9678","tonight",14293
"9679","tonight's",642
"9680","tonite",380
"9681","tons",467
"9682","tony",1130
"9683","too",23743
"9684","took",6113
"9685","tool",710
"9686","tools",726
"9687","tooth",168
"9688","top",6993
"9689","topic",688
"9690","topics",316
"9691","topped",425
"9692","topping",147
"9693","tops",229
"9694","tore",137
"9695","torn",325
"9696","tornado",319
"9697","toronto",376
"9698","torres",189
"9699","torture",172
"9700","toss",253
"9701","tossed",212
"9702","tossing",80
"9703","total",2113
"9704","totaled",115
"9705","totaling",78
"9706","totally",2220
"9707","totals",129
"9708","touch",1662
"9709","touchdown",509
"9710","touchdowns",361
"9711","touched",315
"9712","touches",234
"9713","touching",204
"9714","tough",2194
"9715","tougher",237
"9716","toughest",167
"9717","tour",2567
"9718","touring",221
"9719","tourism",257
"9720","tourist",216
"9721","tourists",238
"9722","tournament",1479
"9723","tournaments",148
"9724","tourney",248
"9725","tours",437
"9726","touted",92
"9727","tow",56
"9728","toward",1812
"9729","towards",448
"9730","towel",122
"9731","tower",500
"9732","towers",190
"9733","town",3542
"9734","towns",376
"9735","township",988
"9736","towson",63
"9737","toxic",180
"9738","toy",297
"9739","toyota",339
"9740","toys",345
"9741","track",2322
"9742","tracked",156
"9743","tracking",344
"9744","tracks",696
"9745","tracy",236
"9746","trade",1920
"9747","traded",467
"9748","trademark",90
"9749","trader",132
"9750","traders",77
"9751","trades",181
"9752","trading",741
"9753","tradition",492
"9754","traditional",999
"9755","traditionally",174
"9756","traditions",89
"9757","traffic",1921
"9758","trafficking",157
"9759","tragedy",322
"9760","tragic",235
"9761","trail",994
"9762","trailed",71
"9763","trailer",407
"9764","trailers",41
"9765","trailing",118
"9766","trails",277
"9767","train",1485
"9768","trained",418
"9769","trainer",341
"9770","trainers",96
"9771","training",2592
"9772","trains",340
"9773","trans",76
"9774","transaction",158
"9775","transactions",167
"9776","transcript",18
"9777","transfer",569
"9778","transferred",212
"9779","transfers",68
"9780","transform",158
"9781","transformation",186
"9782","transformed",189
"9783","transit",566
"9784","transition",489
"9785","translate",178
"9786","translation",117
"9787","transmission",166
"9788","transparency",187
"9789","transparent",97
"9790","transplant",183
"9791","transport",181
"9792","transportation",1189
"9793","trap",210
"9794","trapped",184
"9795","trash",572
"9796","trauma",203
"9797","traumatic",80
"9798","travel",1851
"9799","traveled",337
"9800","traveler",59
"9801","travelers",334
"9802","traveling",572
"9803","travels",316
"9804","travis",259
"9805","trayvon",260
"9806","treadmill",102
"9807","treasure",215
"9808","treasurer",214
"9809","treasury",355
"9810","treat",1125
"9811","treated",659
"9812","treating",301
"9813","treatment",1200
"9814","treatments",195
"9815","treats",322
"9816","tree",1282
"9817","trees",924
"9818","trek",202
"9819","tremendous",313
"9820","trend",844
"9821","trending",622
"9822","trends",343
"9823","trent",141
"9824","trenton",556
"9825","tressel",185
"9826","trevor",141
"9827","trey",167
"9828","tri",198
"9829","trial",1530
"9830","trials",286
"9831","tribe",255
"9832","tribune",357
"9833","tribute",436
"9834","trick",465
"9835","tricks",219
"9836","tricky",153
"9837","tried",2891
"9838","tries",432
"9839","trigger",194
"9840","triggered",107
"9841","trillion",278
"9842","trilogy",76
"9843","trim",194
"9844","trimmed",64
"9845","trio",286
"9846","trip",2966
"9847","triple",703
"9848","tripped",18
"9849","trips",497
"9850","triumph",149
"9851","trivia",369
"9852","trojans",18
"9853","troll",19
"9854","trooper",51
"9855","troops",527
"9856","trophy",321
"9857","tropical",193
"9858","trouble",1335
"9859","troubled",296
"9860","troubles",179
"9861","trout",132
"9862","troy",318
"9863","truck",1234
"9864","trucks",514
"9865","true",5293
"9866","truffle",19
"9867","truly",1340
"9868","trump",189
"9869","trunk",154
"9870","trust",1907
"9871","trusted",146
"9872","trustees",213
"9873","trusting",17
"9874","truth",1636
"9875","try",6833
"9876","tryin",209
"9877","trying",6991
"9878","tryna",431
"9879","tsa",163
"9880","tsunami",211
"9881","tub",154
"9882","tube",204
"9883","tubes",62
"9884","tuck",66
"9885","tucked",143
"9886","tucker",132
"9887","tucson",281
"9888","tues",242
"9889","tuesday",5060
"9890","tuesday's",277
"9891","tuesdays",158
"9892","tuition",335
"9893","tumblr",342
"9894","tummy",94
"9895","tuna",203
"9896","tune",849
"9897","tuned",986
"9898","tunes",338
"9899","tunnel",287
"9900","tupac",79
"9901","turf",215
"9902","turkey",708
"9903","turkish",20
"9904","turmoil",45
"9905","turn",3597
"9906","turnaround",102
"9907","turned",2640
"9908","turner",465
"9909","turning",1017
"9910","turnout",260
"9911","turnover",155
"9912","turnovers",276
"9913","turnpike",152
"9914","turns",1160
"9915","turtle",147
"9916","tustin",206
"9917","twain",152
"9918","tweeps",326
"9919","tweet",6100
"9920","tweetdeck",47
"9921","tweeted",856
"9922","tweeter",113
"9923","tweeters",185
"9924","tweeting",1583
"9925","tweets",2905
"9926","twelve",88
"9927","twenty",250
"9928","twice",1649
"9929","twilight",219
"9930","twin",554
"9931","twins",530
"9932","twist",330
"9933","twisted",163
"9934","twit",37
"9935","twitter",9849
"9936","twitters",37
"9937","twitterverse",124
"9938","two",24465
"9939","txt",249
"9940","tying",241
"9941","tyler",555
"9942","type",1790
"9943","types",569
"9944","typical",556
"9945","typically",632
"9946","typing",183
"9947","typo",52
"9948","tyson",145
"9949","ucla",298
"9950","uconn",64
"9951","ufc",146
"9952","ugh",1791
"9953","ultimate",452
"9954","ultimately",597
"9955","ultra",200
"9956","umm",270
"9957","unable",511
"9958","unacceptable",140
"9959","unanimously",167
"9960","unaware",146
"9961","unbelievable",297
"9962","unc",129
"9963","uncertain",141
"9964","uncertainty",232
"9965","unchanged",72
"9966","uncle",434
"9967","unclear",366
"9968","uncomfortable",233
"9969","uncommon",39
"9970","unconscious",20
"9971","unconstitutional",99
"9972","undefeated",130
"9973","under",7062
"9974","underage",78
"9975","undercover",143
"9976","underestimate",47
"9977","undergo",110
"9978","undergoing",44
"9979","underground",299
"9980","underneath",178
"9981","underrated",77
"9982","understand",2792
"9983","understanding",620
"9984","understands",265
"9985","understood",338
"9986","underway",199
"9987","underwear",155
"9988","undrafted",19
"9989","unemployed",309
"9990","unemployment",866
"9991","unexpected",360
"9992","unfair",237
"9993","unfinished",83
"9994","unfollow",277
"9995","unfollowed",127
"9996","unfortunate",232
"9997","unfortunately",787
"9998","unhappy",191
"9999","unidentified",37
"10000","unified",186
"10001","uniform",350
"10002","uniforms",177
"10003","uninsured",62
"10004","union",2326
"10005","unions",608
"10006","unique",871
"10007","unit",933
"10008","united",2631
"10009","units",477
"10010","unity",76
"10011","universal",348
"10012","universe",427
"10013","universities",336
"10014","university",4735
"10015","university's",224
"10016","unknown",522
"10017","unlawful",69
"10018","unless",1476
"10019","unlike",616
"10020","unlikely",374
"10021","unlimited",245
"10022","unnecessary",223
"10023","unofficial",81
"10024","unpaid",120
"10025","unprecedented",173
"10026","unpredictable",53
"10027","unreal",116
"10028","unrealistic",17
"10029","unrelated",161
"10030","unsuccessful",57
"10031","unsuccessfully",37
"10032","unsure",145
"10033","until",8506
"10034","unusual",547
"10035","unusually",81
"10036","unveiled",171
"10037","upbeat",103
"10038","upcoming",763
"10039","update",1023
"10040","updated",538
"10041","updates",743
"10042","updating",137
"10043","upgrade",389
"10044","upgraded",108
"10045","upload",213
"10046","upon",1166
"10047","upper",539
"10048","ups",646
"10049","upscale",156
"10050","upset",838
"10051","upside",218
"10052","upstairs",234
"10053","uptown",73
"10054","upward",78
"10055","urban",894
"10056","urge",218
"10057","urged",327
"10058","urgency",88
"10059","urgent",150
"10060","urging",182
"10061","usa",986
"10062","usage",174
"10063","usc",335
"10064","use",9396
"10065","used",6848
"10066","useful",450
"10067","useless",170
"10068","user",522
"10069","username",121
"10070","users",828
"10071","uses",930
"10072","usher",135
"10073","using",4116
"10074","ustream",107
"10075","usual",799
"10076","usually",1775
"10077","utah",454
"10078","utilities",277
"10079","utility",453
"10080","utterly",37
"10081","vacant",262
"10082","vacation",1021
"10083","vacuum",54
"10084","valentine",243
"10085","valentine's",342
"10086","valentines",250
"10087","valid",248
"10088","valley",1947
"10089","valuable",477
"10090","value",1785
"10091","valued",194
"10092","values",615
"10093","vampire",245
"10094","vampires",41
"10095","van",1057
"10096","vancouver",449
"10097","vanilla",286
"10098","varieties",115
"10099","variety",808
"10100","various",967
"10101","varsity",185
"10102","vary",172
"10103","varying",18
"10104","vast",360
"10105","vegan",342
"10106","vegas",1629
"10107","vegetable",241
"10108","vegetables",473
"10109","vegetarian",213
"10110","veggie",146
"10111","veggies",159
"10112","vehicle",1246
"10113","vehicles",835
"10114","velocity",23
"10115","velvet",171
"10116","vending",36
"10117","vendor",137
"10118","vendors",343
"10119","venice",53
"10120","venture",451
"10121","venue",450
"10122","venues",217
"10123","verbal",115
"10124","verdict",269
"10125","verified",72
"10126","verify",121
"10127","verizon",303
"10128","vermont",118
"10129","vernon",161
"10130","versatile",79
"10131","verse",189
"10132","version",1660
"10133","versions",293
"10134","versus",248
"10135","vertical",121
"10136","very",13725
"10137","vessel",87
"10138","vet",175
"10139","veteran",775
"10140","veterans",753
"10141","veto",189
"10142","vets",118
"10143","via",2007
"10144","viable",149
"10145","vibe",286
"10146","vibes",136
"10147","vibrant",171
"10148","vice",1225
"10149","vicious",37
"10150","victim",759
"10151","victims",868
"10152","victor",232
"10153","victoria",220
"10154","victorian",71
"10155","victories",276
"10156","victory",1722
"10157","vid",158
"10158","video",4512
"10159","videos",1038
"10160","vietnam",220
"10161","view",1763
"10162","viewed",286
"10163","viewers",358
"10164","viewing",255
"10165","views",688
"10166","vikings",604
"10167","villa",147
"10168","village",816
"10169","villain",52
"10170","vin",66
"10171","vince",202
"10172","vincent",241
"10173","vine",57
"10174","vinegar",186
"10175","vineyards",156
"10176","vinny",130
"10177","vintage",449
"10178","vinyl",197
"10179","violated",231
"10180","violating",165
"10181","violation",339
"10182","violations",351
"10183","violence",934
"10184","violent",465
"10185","vip",346
"10186","viral",113
"10187","virginia",921
"10188","virtual",351
"10189","virtually",300
"10190","virus",209
"10191","visa",164
"10192","visibility",18
"10193","visible",247
"10194","vision",760
"10195","visions",75
"10196","visit",3217
"10197","visited",630
"10198","visiting",807
"10199","visitor",169
"10200","visitors",861
"10201","visits",452
"10202","vista",253
"10203","visual",334
"10204","vital",284
"10205","vitamin",175
"10206","vivid",40
"10207","vocal",317
"10208","vocals",203
"10209","voice",2456
"10210","voices",384
"10211","void",166
"10212","vol",36
"10213","volatile",46
"10214","volleyball",269
"10215","volume",442
"10216","volumes",140
"10217","voluntary",111
"10218","volunteer",765
"10219","volunteering",170
"10220","volunteers",723
"10221","von",154
"10222","vote",3367
"10223","voted",1005
"10224","voter",349
"10225","voters",2029
"10226","votes",907
"10227","voting",843
"10228","vow",88
"10229","vowed",158
"10230","vulnerable",284
"10231","wack",44
"10232","wade",435
"10233","waffle",128
"10234","wage",301
"10235","wages",230
"10236","wagner",186
"10237","wagon",117
"10238","wait",9025
"10239","waited",339
"10240","waiter",103
"10241","waiting",3043
"10242","waits",108
"10243","waived",55
"10244","wake",1535
"10245","waking",481
"10246","wal",235
"10247","waldo",87
"10248","walgreens",113
"10249","walk",3224
"10250","walked",1270
"10251","walker",724
"10252","walkers",21
"10253","walking",1780
"10254","walks",548
"10255","wall",1967
"10256","wallace",509
"10257","wallet",223
"10258","walls",662
"10259","walmart",340
"10260","walnut",129
"10261","walsh",177
"10262","walt",162
"10263","walter",274
"10264","walters",44
"10265","wana",59
"10266","wanna",4285
"10267","want",21190
"10268","wanted",4738
"10269","wanting",550
"10270","wants",3711
"10271","war",2361
"10272","ward",618
"10273","wardrobe",106
"10274","warehouse",245
